NOGRID,LON,LAT,VAL
303822,140.25,-7.05,48.0385
304158,140.3,-7.05,48.5418
304494,140.35,-7.05,49.0452
304830,140.4,-7.05,49.5485
305166,140.45,-7.05,49.2608
305502,140.5,-7.05,48.9731
305838,140.55,-7.05,48.6855
306174,140.6,-7.05,48.3978
306510,140.65,-7.05,48.1102
306846,140.7,-7.05,50.553
307182,140.75,-7.05,52.9959
307518,140.8,-7.05,55.4387
307854,140.85,-7.05,56.3032
308190,140.9,-7.05,57.1676
308526,140.95,-7.05,58.0321
308862,141,-7.05,58.8965
292735,138.6,-7,65.6193
293071,138.65,-7,60.9658
293407,138.7,-7,56.3122
293743,138.75,-7,51.6587
294079,138.8,-7,47.0051
294415,138.85,-7,48.7305
294751,138.9,-7,50.4563
295087,138.95,-7,52.182
295423,139,-7,53.9078
295759,139.05,-7,52.321
296095,139.1,-7,50.7342
296431,139.15,-7,49.1474
296767,139.2,-7,47.5608
297103,139.25,-7,48.8278
297439,139.3,-7,50.0948
297775,139.35,-7,51.3618
298111,139.4,-7,52.6288
298447,139.45,-7,52.5429
298783,139.5,-7,52.4569
299119,139.55,-7,52.371
299455,139.6,-7,52.2851
299791,139.65,-7,52.3614
300127,139.7,-7,52.4377
300463,139.75,-7,52.514
300799,139.8,-7,52.5903
301135,139.85,-7,52.6716
301471,139.9,-7,52.7529
301807,139.95,-7,52.8342
302143,140,-7,52.9155
302479,140.05,-7,51.7028
302815,140.1,-7,50.49
303151,140.15,-7,49.2773
303487,140.2,-7,48.0646
303823,140.25,-7,48.568
304159,140.3,-7,49.0713
304495,140.35,-7,49.5747
304831,140.4,-7,50.078
305167,140.45,-7,49.7903
305503,140.5,-7,49.5026
305839,140.55,-7,49.215
306175,140.6,-7,48.9274
306511,140.65,-7,51.3702
306847,140.7,-7,53.8131
307183,140.75,-7,56.2559
307519,140.8,-7,58.6988
307855,140.85,-7,59.5633
308191,140.9,-7,60.4277
308527,140.95,-7,61.2921
308863,141,-7,62.1565
265184,134.5,-6.95,49.5454
292736,138.6,-6.95,69.0932
293072,138.65,-6.95,64.4397
293408,138.7,-6.95,59.7861
293744,138.75,-6.95,55.1326
294080,138.8,-6.95,50.479
294416,138.85,-6.95,52.2044
294752,138.9,-6.95,53.9301
295088,138.95,-6.95,55.6559
295424,139,-6.95,54.0692
295760,139.05,-6.95,52.4824
296096,139.1,-6.95,50.8956
296432,139.15,-6.95,49.3088
296768,139.2,-6.95,47.7222
297104,139.25,-6.95,48.9892
297440,139.3,-6.95,50.2562
297776,139.35,-6.95,51.5232
298112,139.4,-6.95,51.4373
298448,139.45,-6.95,51.3513
298784,139.5,-6.95,51.2654
299120,139.55,-6.95,51.1794
299456,139.6,-6.95,51.0935
299792,139.65,-6.95,51.1698
300128,139.7,-6.95,51.2461
300464,139.75,-6.95,51.3224
300800,139.8,-6.95,51.4037
301136,139.85,-6.95,51.485
301472,139.9,-6.95,51.5663
301808,139.95,-6.95,51.6476
302144,140,-6.95,51.7289
302480,140.05,-6.95,50.5162
302816,140.1,-6.95,49.3034
303152,140.15,-6.95,48.0907
303488,140.2,-6.95,48.5941
303824,140.25,-6.95,49.0975
304160,140.3,-6.95,49.6008
304496,140.35,-6.95,50.1042
304832,140.4,-6.95,50.6075
305168,140.45,-6.95,50.3198
305504,140.5,-6.95,50.0321
305840,140.55,-6.95,49.7446
306176,140.6,-6.95,52.1875
306512,140.65,-6.95,54.6303
306848,140.7,-6.95,57.0732
307184,140.75,-6.95,59.516
307520,140.8,-6.95,61.9589
307856,140.85,-6.95,62.8234
308192,140.9,-6.95,63.6878
308528,140.95,-6.95,64.5522
308864,141,-6.95,67.5845
245025,131.5,-6.9,21.5849
263169,134.2,-6.9,42.3193
292737,138.6,-6.9,72.5671
293073,138.65,-6.9,67.9136
293745,138.75,-6.9,58.6065
294081,138.8,-6.9,53.9529
294417,138.85,-6.9,55.6783
294753,138.9,-6.9,57.404
295089,138.95,-6.9,55.8173
295425,139,-6.9,54.2306
296097,139.1,-6.9,51.057
296433,139.15,-6.9,49.4702
296769,139.2,-6.9,47.8836
297105,139.25,-6.9,49.1506
297441,139.3,-6.9,50.4176
297777,139.35,-6.9,50.3316
298113,139.4,-6.9,50.2457
298449,139.45,-6.9,50.1597
298785,139.5,-6.9,50.0738
299121,139.55,-6.9,49.9878
299457,139.6,-6.9,49.9019
299793,139.65,-6.9,49.9782
300129,139.7,-6.9,50.0545
300465,139.75,-6.9,50.1358
300801,139.8,-6.9,50.2171
301137,139.85,-6.9,50.2984
301473,139.9,-6.9,50.3797
301809,139.95,-6.9,50.461
302145,140,-6.9,50.5423
302481,140.05,-6.9,49.3296
302817,140.1,-6.9,48.1168
303153,140.15,-6.9,48.6202
303489,140.2,-6.9,49.1236
303825,140.25,-6.9,49.6269
304161,140.3,-6.9,50.1303
304497,140.35,-6.9,50.6337
304833,140.4,-6.9,51.1369
305169,140.45,-6.9,50.8493
305505,140.5,-6.9,50.5618
305841,140.55,-6.9,53.0047
306177,140.6,-6.9,55.4475
306513,140.65,-6.9,57.8904
306849,140.7,-6.9,60.3332
307185,140.75,-6.9,62.7761
307521,140.8,-6.9,65.2189
307857,140.85,-6.9,66.0834
308193,140.9,-6.9,66.9479
308529,140.95,-6.9,69.9801
308865,141,-6.9,73.0124
173122,120.8,-6.85,28.6816
262498,134.1,-6.85,40.8048
262834,134.15,-6.85,43.6068
263170,134.2,-6.85,46.4088
263506,134.25,-6.85,49.2108
263842,134.3,-6.85,52.0128
293410,138.7,-6.85,66.7339
293746,138.75,-6.85,62.0803
294082,138.8,-6.85,57.4268
294754,138.9,-6.85,57.5655
295090,138.95,-6.85,55.9787
295426,139,-6.85,54.3919
295762,139.05,-6.85,52.8052
296098,139.1,-6.85,51.2184
296434,139.15,-6.85,49.6316
296770,139.2,-6.85,48.045
297106,139.25,-6.85,49.3119
297442,139.3,-6.85,49.226
297778,139.35,-6.85,49.14
298114,139.4,-6.85,49.0541
298450,139.45,-6.85,48.9681
298786,139.5,-6.85,48.8822
299122,139.55,-6.85,48.7962
299458,139.6,-6.85,48.7103
299794,139.65,-6.85,48.7866
300130,139.7,-6.85,48.8679
300466,139.75,-6.85,48.9492
300802,139.8,-6.85,49.0305
301138,139.85,-6.85,49.1118
301474,139.9,-6.85,49.1931
301810,139.95,-6.85,49.2744
302146,140,-6.85,49.3557
302482,140.05,-6.85,48.143
302818,140.1,-6.85,48.6463
303154,140.15,-6.85,49.1497
303490,140.2,-6.85,49.6531
303826,140.25,-6.85,50.1564
304162,140.3,-6.85,50.6598
304498,140.35,-6.85,51.1632
304834,140.4,-6.85,51.6664
305170,140.45,-6.85,51.3791
305506,140.5,-6.85,53.8219
305842,140.55,-6.85,56.2648
306178,140.6,-6.85,58.7076
306514,140.65,-6.85,61.1505
306850,140.7,-6.85,63.5933
307186,140.75,-6.85,66.0362
307522,140.8,-6.85,68.479
307858,140.85,-6.85,69.3435
308194,140.9,-6.85,72.3757
173123,120.8,-6.8,28.7584
262499,134.1,-6.8,44.8944
262835,134.15,-6.8,47.6964
263171,134.2,-6.8,50.4984
263507,134.25,-6.8,53.3004
263843,134.3,-6.8,56.1023
264179,134.35,-6.8,58.9043
293075,138.65,-6.8,74.8613
293411,138.7,-6.8,70.2078
293747,138.75,-6.8,65.5542
294419,138.85,-6.8,59.3137
294755,138.9,-6.8,57.7269
295091,138.95,-6.8,56.1401
295427,139,-6.8,54.5533
295763,139.05,-6.8,52.9665
296099,139.1,-6.8,51.3798
296435,139.15,-6.8,49.793
296771,139.2,-6.8,48.2063
297107,139.25,-6.8,48.1203
297443,139.3,-6.8,48.0344
297779,139.35,-6.8,47.9484
298115,139.4,-6.8,47.8625
298451,139.45,-6.8,47.7765
298787,139.5,-6.8,47.6906
299123,139.55,-6.8,47.6046
299459,139.6,-6.8,47.5187
299795,139.65,-6.8,47.6
300131,139.7,-6.8,47.6813
300467,139.75,-6.8,47.7626
300803,139.8,-6.8,47.8439
301139,139.85,-6.8,47.9252
301475,139.9,-6.8,48.0065
301811,139.95,-6.8,48.0878
302147,140,-6.8,48.1691
302483,140.05,-6.8,48.6725
302819,140.1,-6.8,49.1759
303155,140.15,-6.8,49.6792
303491,140.2,-6.8,50.1826
303827,140.25,-6.8,50.6859
304163,140.3,-6.8,51.1893
304499,140.35,-6.8,51.6927
304835,140.4,-6.8,52.1963
305171,140.45,-6.8,54.6391
305507,140.5,-6.8,57.082
305843,140.55,-6.8,59.5248
306179,140.6,-6.8,61.9677
306515,140.65,-6.8,64.4105
306851,140.7,-6.8,66.8534
307187,140.75,-6.8,69.2962
307523,140.8,-6.8,71.7391
307859,140.85,-6.8,74.7714
231588,129.5,-6.75,23.6179
245364,131.55,-6.75,24.4057
262500,134.1,-6.75,47.1071
262836,134.15,-6.75,49.9091
263172,134.2,-6.75,52.7111
263508,134.25,-6.75,55.5131
263844,134.3,-6.75,58.3151
264180,134.35,-6.75,61.1171
264516,134.4,-6.75,64.3215
265188,134.5,-6.75,63.7842
265524,134.55,-6.75,63.5156
266196,134.65,-6.75,62.9782
293076,138.65,-6.75,73.3721
293748,138.75,-6.75,64.065
294084,138.8,-6.75,60.1349
294420,138.85,-6.75,58.548
294756,138.9,-6.75,56.9612
295092,138.95,-6.75,55.3744
295428,139,-6.75,53.7876
295764,139.05,-6.75,52.2009
296100,139.1,-6.75,50.6141
296436,139.15,-6.75,49.0274
296772,139.2,-6.75,49.2971
297108,139.25,-6.75,49.2112
297444,139.3,-6.75,49.1252
297780,139.35,-6.75,49.0393
298116,139.4,-6.75,48.9533
298452,139.45,-6.75,48.8674
298788,139.5,-6.75,48.7814
299124,139.55,-6.75,48.6955
299460,139.6,-6.75,50.5795
299796,139.65,-6.75,50.661
300132,139.7,-6.75,50.7423
300468,139.75,-6.75,50.8236
300804,139.8,-6.75,50.9049
301140,139.85,-6.75,50.9862
301476,139.9,-6.75,51.0675
301812,139.95,-6.75,51.1488
302148,140,-6.75,53.8074
302484,140.05,-6.75,54.3108
302820,140.1,-6.75,54.8141
303156,140.15,-6.75,55.3175
303492,140.2,-6.75,55.8209
303828,140.25,-6.75,56.3242
304164,140.3,-6.75,56.8276
304500,140.35,-6.75,57.3311
304836,140.4,-6.75,59.4166
305172,140.45,-6.75,61.8594
305508,140.5,-6.75,64.3023
305844,140.55,-6.75,66.7451
306180,140.6,-6.75,69.188
306516,140.65,-6.75,71.6308
306852,140.7,-6.75,74.0737
307188,140.75,-6.75,76.5165
307524,140.8,-6.75,78.7523
307860,140.85,-6.75,81.7846
308196,140.9,-6.75,84.8169
245701,131.6,-6.7,26.0681
262501,134.1,-6.7,49.3198
262837,134.15,-6.7,52.1218
263173,134.2,-6.7,54.9238
263509,134.25,-6.7,57.7258
263845,134.3,-6.7,60.5278
264181,134.35,-6.7,63.7327
264517,134.4,-6.7,66.9371
265189,134.5,-6.7,66.3998
266197,134.65,-6.7,65.5938
266533,134.7,-6.7,65.3252
293413,138.7,-6.7,67.2294
293749,138.75,-6.7,63.2993
294085,138.8,-6.7,59.3692
294421,138.85,-6.7,57.7823
294757,138.9,-6.7,56.1955
295093,138.95,-6.7,54.6087
295429,139,-6.7,53.022
295765,139.05,-6.7,51.4352
296101,139.1,-6.7,49.8484
296437,139.15,-6.7,50.1182
296773,139.2,-6.7,50.3879
297109,139.25,-6.7,50.302
297445,139.3,-6.7,50.216
297781,139.35,-6.7,50.1301
298117,139.4,-6.7,50.0441
298453,139.45,-6.7,49.9582
298789,139.5,-6.7,49.8723
299125,139.55,-6.7,51.7563
299461,139.6,-6.7,53.6404
299797,139.65,-6.7,53.722
300133,139.7,-6.7,53.8033
300469,139.75,-6.7,53.8846
300805,139.8,-6.7,53.9659
301141,139.85,-6.7,54.0472
301477,139.9,-6.7,54.1285
301813,139.95,-6.7,56.7871
302149,140,-6.7,59.4457
302485,140.05,-6.7,59.9491
302821,140.1,-6.7,60.4524
303157,140.15,-6.7,60.9558
303493,140.2,-6.7,61.4592
303829,140.25,-6.7,61.9625
304165,140.3,-6.7,62.466
304501,140.35,-6.7,64.5515
304837,140.4,-6.7,66.6369
305173,140.45,-6.7,69.0798
305509,140.5,-6.7,71.5226
305845,140.55,-6.7,73.9655
306181,140.6,-6.7,76.4083
306517,140.65,-6.7,78.8512
306853,140.7,-6.7,81.294
307189,140.75,-6.7,83.5298
307525,140.8,-6.7,85.7656
307861,140.85,-6.7,88.7978
262502,134.1,-6.65,51.5326
262838,134.15,-6.65,54.3346
263174,134.2,-6.65,57.1365
263510,134.25,-6.65,59.9386
263846,134.3,-6.65,63.1434
264182,134.35,-6.65,66.3483
264518,134.4,-6.65,69.5527
264854,134.45,-6.65,69.284
266534,134.7,-6.65,68.3263
267206,134.8,-6.65,68.56
293414,138.7,-6.65,66.4637
294086,138.8,-6.65,58.6036
294422,138.85,-6.65,57.0166
294758,138.9,-6.65,55.4298
295094,138.95,-6.65,53.8431
295430,139,-6.65,52.2563
295766,139.05,-6.65,50.6695
296102,139.1,-6.65,50.9393
296438,139.15,-6.65,51.209
296774,139.2,-6.65,51.4788
297110,139.25,-6.65,51.3928
297446,139.3,-6.65,51.3069
297782,139.35,-6.65,51.2209
298118,139.4,-6.65,51.135
298454,139.45,-6.65,51.049
298790,139.5,-6.65,52.9331
299126,139.55,-6.65,54.8173
299462,139.6,-6.65,56.7014
299798,139.65,-6.65,56.783
300134,139.7,-6.65,56.8643
300470,139.75,-6.65,56.9456
300806,139.8,-6.65,57.0269
301142,139.85,-6.65,57.1082
301478,139.9,-6.65,59.7667
301814,139.95,-6.65,62.4253
302150,140,-6.65,65.084
302486,140.05,-6.65,65.5874
302822,140.1,-6.65,66.0907
303158,140.15,-6.65,66.5941
303494,140.2,-6.65,67.0975
303830,140.25,-6.65,67.6009
304166,140.3,-6.65,69.6864
304502,140.35,-6.65,71.7718
304838,140.4,-6.65,73.8572
305174,140.45,-6.65,76.3001
305510,140.5,-6.65,78.7429
305846,140.55,-6.65,81.1858
306182,140.6,-6.65,83.6286
306518,140.65,-6.65,86.0715
306854,140.7,-6.65,88.3072
307190,140.75,-6.65,90.543
307526,140.8,-6.65,92.7788
307862,140.85,-6.65,95.8111
262503,134.1,-6.6,53.7453
262839,134.15,-6.6,56.5473
263175,134.2,-6.6,59.3493
263511,134.25,-6.6,62.5541
263847,134.3,-6.6,65.759
264183,134.35,-6.6,68.9638
264519,134.4,-6.6,72.1683
264855,134.45,-6.6,71.8996
265191,134.5,-6.6,71.6309
265863,134.6,-6.6,71.0936
266535,134.7,-6.6,71.3274
293415,138.7,-6.6,65.698
293751,138.75,-6.6,61.7679
294087,138.8,-6.6,57.8379
294423,138.85,-6.6,56.2509
294759,138.9,-6.6,54.6642
295095,138.95,-6.6,53.0774
295431,139,-6.6,51.4906
295767,139.05,-6.6,51.7603
296103,139.1,-6.6,52.0301
296439,139.15,-6.6,52.2999
296775,139.2,-6.6,52.5696
297111,139.25,-6.6,52.4837
297447,139.3,-6.6,52.3977
297783,139.35,-6.6,52.3118
298119,139.4,-6.6,52.2258
298455,139.45,-6.6,54.1099
298791,139.5,-6.6,55.9941
299127,139.55,-6.6,57.8783
299463,139.6,-6.6,59.7624
299799,139.65,-6.6,59.844
300135,139.7,-6.6,59.9253
300471,139.75,-6.6,60.0066
300807,139.8,-6.6,60.0879
301143,139.85,-6.6,62.7464
301479,139.9,-6.6,65.405
301815,139.95,-6.6,68.0636
302151,140,-6.6,70.7223
302487,140.05,-6.6,71.2256
302823,140.1,-6.6,71.729
303159,140.15,-6.6,72.2324
303495,140.2,-6.6,72.7358
303831,140.25,-6.6,74.8213
304167,140.3,-6.6,76.9067
304503,140.35,-6.6,78.9921
304839,140.4,-6.6,81.0775
305175,140.45,-6.6,83.5204
305511,140.5,-6.6,85.9632
305847,140.55,-6.6,88.4061
306183,140.6,-6.6,90.8489
306519,140.65,-6.6,93.0847
306855,140.7,-6.6,95.3205
307191,140.75,-6.6,97.5563
307527,140.8,-6.6,99.7921
307863,140.85,-6.6,102.8243
262504,134.1,-6.55,55.958
262840,134.15,-6.55,58.76
263176,134.2,-6.55,61.9649
263512,134.25,-6.55,65.1697
263848,134.3,-6.55,68.3746
264184,134.35,-6.55,71.5794
264520,134.4,-6.55,74.7838
264856,134.45,-6.55,74.5152
266536,134.7,-6.55,74.3285
267208,134.8,-6.55,74.5622
293080,138.65,-6.55,68.8623
293416,138.7,-6.55,64.9323
293752,138.75,-6.55,61.0022
294088,138.8,-6.55,57.0722
294424,138.85,-6.55,55.4853
294760,138.9,-6.55,53.8985
295096,138.95,-6.55,52.3117
295432,139,-6.55,52.5814
295768,139.05,-6.55,52.8512
296104,139.1,-6.55,53.1209
296440,139.15,-6.55,53.3907
296776,139.2,-6.55,53.6604
297112,139.25,-6.55,53.5745
297448,139.3,-6.55,53.4885
297784,139.35,-6.55,53.4026
298120,139.4,-6.55,55.2867
298456,139.45,-6.55,57.1709
298792,139.5,-6.55,59.0551
299128,139.55,-6.55,60.9393
299464,139.6,-6.55,62.8234
299800,139.65,-6.55,62.9049
300136,139.7,-6.55,62.9862
300472,139.75,-6.55,63.0676
300808,139.8,-6.55,65.726
301144,139.85,-6.55,68.3846
301480,139.9,-6.55,71.0433
301816,139.95,-6.55,73.7019
302152,140,-6.55,76.3606
302488,140.05,-6.55,76.8639
302824,140.1,-6.55,77.3673
303160,140.15,-6.55,77.8707
303496,140.2,-6.55,79.9562
303832,140.25,-6.55,82.0416
304168,140.3,-6.55,84.127
304504,140.35,-6.55,86.2124
304840,140.4,-6.55,88.2978
305176,140.45,-6.55,90.7407
305512,140.5,-6.55,93.1835
305848,140.55,-6.55,95.6264
306184,140.6,-6.55,97.8622
306520,140.65,-6.55,100.0979
306856,140.7,-6.55,102.3337
307192,140.75,-6.55,104.5695
307528,140.8,-6.55,106.8053
307864,140.85,-6.55,109.8376
308200,140.9,-6.55,112.8698
262505,134.1,-6.5,58.1708
262841,134.15,-6.5,61.3756
263177,134.2,-6.5,64.5805
263513,134.25,-6.5,67.7853
263849,134.3,-6.5,70.9901
264185,134.35,-6.5,74.195
264521,134.4,-6.5,77.3994
264857,134.45,-6.5,77.1307
265529,134.55,-6.5,76.979
266537,134.7,-6.5,77.3296
292745,138.6,-6.5,72.0267
293081,138.65,-6.5,68.0967
293417,138.7,-6.5,64.1666
293753,138.75,-6.5,60.2366
294089,138.8,-6.5,56.3065
294425,138.85,-6.5,54.7196
294761,138.9,-6.5,53.1328
295097,138.95,-6.5,53.4025
295433,139,-6.5,53.6723
295769,139.05,-6.5,53.942
296105,139.1,-6.5,54.2118
296441,139.15,-6.5,54.4815
296777,139.2,-6.5,54.7513
297113,139.25,-6.5,54.6653
297449,139.3,-6.5,54.5794
297785,139.35,-6.5,56.4636
298121,139.4,-6.5,58.3477
298457,139.45,-6.5,60.2319
298793,139.5,-6.5,62.1161
299129,139.55,-6.5,64.0002
299465,139.6,-6.5,65.8844
299801,139.65,-6.5,65.9659
300137,139.7,-6.5,66.0472
300473,139.75,-6.5,68.7057
300809,139.8,-6.5,71.3643
301145,139.85,-6.5,74.0229
301481,139.9,-6.5,76.6816
301817,139.95,-6.5,79.3402
302153,140,-6.5,81.9989
302489,140.05,-6.5,82.5022
302825,140.1,-6.5,83.0056
303161,140.15,-6.5,85.0911
303497,140.2,-6.5,87.1765
303833,140.25,-6.5,89.2619
304169,140.3,-6.5,91.3473
304505,140.35,-6.5,93.4327
304841,140.4,-6.5,95.5181
305177,140.45,-6.5,97.961
305513,140.5,-6.5,100.4038
305849,140.55,-6.5,102.6396
306185,140.6,-6.5,104.8754
306521,140.65,-6.5,107.1112
306857,140.7,-6.5,109.347
307193,140.75,-6.5,111.5828
307529,140.8,-6.5,113.8185
307865,140.85,-6.5,116.8508
308201,140.9,-6.5,119.8831
171114,120.5,-6.45,34.0451
262842,134.15,-6.45,63.9912
263178,134.2,-6.45,67.196
263514,134.25,-6.45,70.4009
263850,134.3,-6.45,73.6057
264186,134.35,-6.45,76.8106
264522,134.4,-6.45,80.015
264858,134.45,-6.45,79.7464
265194,134.5,-6.45,79.8632
265530,134.55,-6.45,79.9801
265866,134.6,-6.45,80.097
266538,134.7,-6.45,80.3307
267546,134.85,-6.45,78.9639
292410,138.55,-6.45,75.1911
292746,138.6,-6.45,71.261
293082,138.65,-6.45,67.331
293418,138.7,-6.45,63.4009
293754,138.75,-6.45,59.4709
294090,138.8,-6.45,55.5408
294426,138.85,-6.45,53.9539
294762,138.9,-6.45,54.2236
295098,138.95,-6.45,54.4933
295434,139,-6.45,54.7631
295770,139.05,-6.45,55.0328
296106,139.1,-6.45,55.3026
296442,139.15,-6.45,55.5724
296778,139.2,-6.45,55.8421
297114,139.25,-6.45,55.7562
297450,139.3,-6.45,57.6404
297786,139.35,-6.45,59.5246
298122,139.4,-6.45,61.4087
298458,139.45,-6.45,63.2929
298794,139.5,-6.45,65.1771
299130,139.55,-6.45,67.0612
299466,139.6,-6.45,68.9454
299802,139.65,-6.45,69.0269
300138,139.7,-6.45,71.6853
300474,139.75,-6.45,74.3439
300810,139.8,-6.45,77.0026
301146,139.85,-6.45,79.6612
301482,139.9,-6.45,82.3199
301818,139.95,-6.45,84.9785
302154,140,-6.45,87.6372
302490,140.05,-6.45,88.1405
302826,140.1,-6.45,90.226
303162,140.15,-6.45,92.3114
303498,140.2,-6.45,94.3968
303834,140.25,-6.45,96.4822
304170,140.3,-6.45,98.5676
304506,140.35,-6.45,100.653
304842,140.4,-6.45,102.7384
305178,140.45,-6.45,105.1813
305514,140.5,-6.45,107.4171
305850,140.55,-6.45,109.6528
306186,140.6,-6.45,111.8886
306522,140.65,-6.45,114.1244
306858,140.7,-6.45,116.3602
307194,140.75,-6.45,118.596
307530,140.8,-6.45,120.8318
307866,140.85,-6.45,123.864
308202,140.9,-6.45,124.4394
262843,134.15,-6.4,66.6068
263179,134.2,-6.4,69.8116
263515,134.25,-6.4,73.0164
263851,134.3,-6.4,76.2213
264187,134.35,-6.4,79.4261
264523,134.4,-6.4,82.6306
264859,134.45,-6.4,82.7475
265195,134.5,-6.4,82.8643
265531,134.55,-6.4,82.9812
265867,134.6,-6.4,83.0981
266875,134.75,-6.4,83.4487
267211,134.8,-6.4,83.5656
267547,134.85,-6.4,84.1128
292075,138.5,-6.4,78.3555
292411,138.55,-6.4,74.4254
292747,138.6,-6.4,70.4953
293083,138.65,-6.4,66.5653
293419,138.7,-6.4,62.6352
293755,138.75,-6.4,58.7052
294091,138.8,-6.4,54.7751
294427,138.85,-6.4,55.0446
294763,138.9,-6.4,55.3144
295099,138.95,-6.4,55.5842
295435,139,-6.4,55.8539
295771,139.05,-6.4,56.1237
296107,139.1,-6.4,56.3934
296443,139.15,-6.4,56.6632
296779,139.2,-6.4,56.9331
297115,139.25,-6.4,58.8172
297451,139.3,-6.4,60.7014
297787,139.35,-6.4,62.5856
298123,139.4,-6.4,64.4697
298459,139.45,-6.4,66.3539
298795,139.5,-6.4,68.2381
299131,139.55,-6.4,70.1222
299467,139.6,-6.4,72.0064
299803,139.65,-6.4,74.665
300139,139.7,-6.4,77.3236
300475,139.75,-6.4,79.9822
300811,139.8,-6.4,82.6409
301147,139.85,-6.4,85.2995
301483,139.9,-6.4,87.9582
301819,139.95,-6.4,90.6168
302155,140,-6.4,93.2754
302491,140.05,-6.4,95.3609
302827,140.1,-6.4,97.4463
303163,140.15,-6.4,99.5317
303499,140.2,-6.4,101.6171
303835,140.25,-6.4,103.7025
304171,140.3,-6.4,105.7879
304507,140.35,-6.4,107.8733
304843,140.4,-6.4,109.9587
305179,140.45,-6.4,112.1945
305515,140.5,-6.4,114.4303
305851,140.55,-6.4,116.6661
306187,140.6,-6.4,118.9019
306523,140.65,-6.4,121.1377
306859,140.7,-6.4,123.3734
307195,140.75,-6.4,125.6092
307531,140.8,-6.4,127.845
307867,140.85,-6.4,128.4204
308203,140.9,-6.4,128.9956
308539,140.95,-6.4,129.5709
171116,120.5,-6.35,38.8216
262844,134.15,-6.35,66.2469
263180,134.2,-6.35,69.4518
263516,134.25,-6.35,72.6566
263852,134.3,-6.35,75.8614
264524,134.4,-6.35,80.4723
264860,134.45,-6.35,80.5891
265196,134.5,-6.35,80.706
265532,134.55,-6.35,80.8229
265868,134.6,-6.35,80.9398
266204,134.65,-6.35,81.0566
267212,134.8,-6.35,86.3919
267548,134.85,-6.35,86.9394
267884,134.9,-6.35,87.4867
291740,138.45,-6.35,82.0447
292076,138.5,-6.35,78.1147
292412,138.55,-6.35,74.1846
292748,138.6,-6.35,70.2546
293084,138.65,-6.35,66.3245
293420,138.7,-6.35,62.3944
293756,138.75,-6.35,58.4644
294092,138.8,-6.35,60.9617
294428,138.85,-6.35,61.2316
294764,138.9,-6.35,61.5013
295100,138.95,-6.35,61.7711
295436,139,-6.35,62.0408
295772,139.05,-6.35,62.3106
296108,139.1,-6.35,62.5804
296444,139.15,-6.35,62.8502
296780,139.2,-6.35,65.4606
297116,139.25,-6.35,67.3447
297452,139.3,-6.35,69.2289
297788,139.35,-6.35,71.1131
298124,139.4,-6.35,72.9972
298460,139.45,-6.35,74.8814
298796,139.5,-6.35,76.7656
299132,139.55,-6.35,78.6497
299468,139.6,-6.35,79.5641
299804,139.65,-6.35,82.2225
300140,139.7,-6.35,84.8812
300476,139.75,-6.35,87.5398
300812,139.8,-6.35,90.1985
301148,139.85,-6.35,92.8571
301484,139.9,-6.35,95.5158
301820,139.95,-6.35,98.1744
302156,140,-6.35,98.3164
302492,140.05,-6.35,100.4018
302828,140.1,-6.35,102.4872
303164,140.15,-6.35,104.5726
303500,140.2,-6.35,106.658
303836,140.25,-6.35,108.7434
304172,140.3,-6.35,110.8288
304508,140.35,-6.35,112.9139
304844,140.4,-6.35,112.4114
305180,140.45,-6.35,114.6472
305516,140.5,-6.35,116.883
305852,140.55,-6.35,119.1188
306188,140.6,-6.35,121.3546
306524,140.65,-6.35,123.5904
306860,140.7,-6.35,125.8261
307196,140.75,-6.35,128.0619
307532,140.8,-6.35,129.092
307868,140.85,-6.35,129.6672
308204,140.9,-6.35,130.2425
308540,140.95,-6.35,130.8178
171117,120.5,-6.3,42.7018
262845,134.15,-6.3,65.8871
263181,134.2,-6.3,69.0919
263517,134.25,-6.3,72.2968
263853,134.3,-6.3,75.5014
264189,134.35,-6.3,76.9078
264525,134.4,-6.3,78.3139
264861,134.45,-6.3,78.4308
265197,134.5,-6.3,78.5477
265533,134.55,-6.3,78.6646
265869,134.6,-6.3,78.7814
266205,134.65,-6.3,78.8983
266541,134.7,-6.3,79.0152
267549,134.85,-6.3,89.766
267885,134.9,-6.3,90.3133
291741,138.45,-6.3,81.8039
292077,138.5,-6.3,77.8739
292413,138.55,-6.3,73.9438
292749,138.6,-6.3,70.0138
293085,138.65,-6.3,66.0837
293421,138.7,-6.3,62.1537
293757,138.75,-6.3,64.6511
294093,138.8,-6.3,67.1486
294429,138.85,-6.3,67.4185
294765,138.9,-6.3,67.6882
295101,138.95,-6.3,67.958
295437,139,-6.3,68.2278
295773,139.05,-6.3,68.4975
296109,139.1,-6.3,68.7674
296445,139.15,-6.3,71.3777
296781,139.2,-6.3,73.9881
297117,139.25,-6.3,75.8722
297453,139.3,-6.3,77.7564
297789,139.35,-6.3,79.6406
298125,139.4,-6.3,81.5247
298461,139.45,-6.3,83.4089
298797,139.5,-6.3,85.2931
299133,139.55,-6.3,86.2074
299469,139.6,-6.3,87.1217
299805,139.65,-6.3,89.7801
300141,139.7,-6.3,92.4388
300477,139.75,-6.3,95.0974
300813,139.8,-6.3,97.7561
301149,139.85,-6.3,100.4147
301485,139.9,-6.3,103.0733
301821,139.95,-6.3,103.2154
302157,140,-6.3,103.3573
302493,140.05,-6.3,105.4427
302829,140.1,-6.3,107.5281
